object	22.065399	0.028466	24.3825	km01_5500.fits_g40	0	star
object	22.0653	-0.041201	24.3555	km02_5250.fits_g40	0	star
object	22.086501	0.062614	17.2038	kp01_5000.fits_g40	0	star
object	21.902801	-0.096645	26.3849	km01_4250.fits_g40	0	star
object	21.976299	-0.117894	23.7693	km01_4000.fits_g40	0	star
object	22.124801	0.120471	26.1404	km02_4000.fits_g40	0	star
object	21.940799	0.109374	27.3553	km01_4000.fits_g40	0	star
object	22.052401	0.054463	26.6944	km02_4000.fits_g40	0	star
object	22.070899	0.048672	22.0008	kp02_4000.fits_g40	0	star
object	21.996003	-0.074605	26.6993	km01_4000.fits_g40	0	star
object	21.949002	-0.023329	21.0366	kp01_4000.fits_g40	0	star
object	21.960499	-0.102262	25.4703	km01_4000.fits_g40	0	star
object	21.946202	0.051819	18.2713	km01_4000.fits_g40	0	star
object	22.0802	0.034004	19.5702	km01_6750.fits_g40	0	star
object	21.984099	0.026835	18.4969	kp10_6750.fits_g40	0	star
object	22.096	-0.052633	20.1941	km02_6750.fits_g40	0	star
