object	22.065399	0.028466	24.3825	km01_5500.fits_g40	0	star
object	22.0653	-0.041201	24.3555	km02_5250.fits_g40	0	star
object	22.086501	0.062614	17.2038	kp01_5000.fits_g40	0	star
object	21.902801	-0.096645	26.3849	km01_4250.fits_g40	0	star
object	21.976299	-0.117894	23.7693	km01_4000.fits_g40	0	star
object	22.124801	0.120471	26.1404	km02_4000.fits_g40	0	star
object	21.940799	0.109374	27.3553	km01_4000.fits_g40	0	star
object	22.052401	0.054463	26.6944	km02_4000.fits_g40	0	star
object	22.070899	0.048672	22.0008	kp02_4000.fits_g40	0	star
object	21.996003	-0.074605	26.6993	km01_4000.fits_g40	0	star
object	21.949002	-0.023329	21.0366	kp01_4000.fits_g40	0	star
object	21.960499	-0.102262	25.4703	km01_4000.fits_g40	0	star
object	21.946202	0.051819	18.2713	km01_4000.fits_g40	0	star
object	22.0802	0.034004	19.5702	km01_6750.fits_g40	0	star
object	21.984099	0.026835	18.4969	kp10_6750.fits_g40	0	star
object	22.096	-0.052633	20.1941	km02_6750.fits_g40	0	star
object	21.9734	0.117612	14.4463	kp01_6750.fits_g40	0	star
object	22.081201	-0.118015	22.9532	km01_6750.fits_g40	0	star
object	21.9075	0.083217	21.7661	km02_6750.fits_g40	0	star
object	22.100202	-0.120761	14.1279	kp01_6500.fits_g40	0	star
object	22.0291	-0.017539	22.3806	km02_6500.fits_g40	0	star
object	21.902301	-0.11495	21.5006	km02_6500.fits_g40	0	star
object	21.898799	0.124422	21.4757	km01_6500.fits_g40	0	star
object	22.038799	0.036418	22.4986	km02_6500.fits_g40	0	star
object	22.031602	-0.037211	14.5859	kp01_6500.fits_g40	0	star
object	22.012303	-0.108273	17.0437	km01_6500.fits_g40	0	star
object	22.040501	0.045974	21.9277	km01_6500.fits_g40	0	star
object	21.9723	0.079658	23.7486	km02_6500.fits_g40	0	star
object	22.022203	0.130273	22.3976	km02_6500.fits_g40	0	star
object	22.120903	0.073209	18.0733	kp10_6250.fits_g40	0	star
object	22.0873	-0.055234	23.6342	km01_6250.fits_g40	0	star
object	22.0967	-0.101956	22.9821	km02_6250.fits_g40	0	star
object	22.029802	0.117963	18.1833	kp10_6250.fits_g40	0	star
object	22.044401	-0.00486	16.3719	kp03_6250.fits_g40	0	star
object	22.0319	0.000227	20.5202	km01_6250.fits_g40	0	star
object	22.116503	-0.0973	24.2562	km01_6250.fits_g40	0	star
object	21.8754	-0.074299	17.8513	kp10_6250.fits_g40	0	star
object	21.945601	-0.095191	15.7425	kp01_6250.fits_g40	0	star
object	22.000801	0.082521	24.3641	km02_6250.fits_g40	0	star
object	22.101801	-0.104938	21.9141	km02_6250.fits_g40	0	star
object	21.990602	0.056624	23.6602	km01_6250.fits_g40	0	star
object	22.040402	-0.109992	14.9392	km01_6250.fits_g40	0	star
object	21.9862	-0.055088	22.3962	km01_6250.fits_g40	0	star
object	21.945101	-0.026572	17.3443	kp10_6250.fits_g40	0	star
object	22.037802	-0.069573	23.5822	km01_6250.fits_g40	0	star
object	21.875699	0.043554	21.4261	km02_6250.fits_g40	0	star
object	21.8879	-0.046537	23.4116	km02_6000.fits_g40	0	star
object	22.109602	0.011071	20.7386	km02_6000.fits_g40	0	star
object	21.919202	-0.041947	21.7067	km01_6000.fits_g40	0	star
object	21.970099	-0.020846	24.2457	km01_6000.fits_g40	0	star
object	22.0873	-0.014774	19.4797	km01_6000.fits_g40	0	star
object	21.954798	0.070304	17.3610	kp05_6000.fits_g40	0	star
object	21.996901	0.076867	18.8737	km01_6000.fits_g40	0	star
object	22.052101	-0.02058	17.0686	km02_6000.fits_g40	0	star
object	21.9835	-0.109795	16.8145	kp03_6000.fits_g40	0	star
object	22.101001	-0.065734	24.5696	km02_6000.fits_g40	0	star
object	21.8978	-0.000827	19.4876	km02_6000.fits_g40	0	star
object	22.043703	-0.049747	21.8626	km02_6000.fits_g40	0	star
object	21.882299	0.023967	24.4376	km02_6000.fits_g40	0	star
object	21.9017	0.00508	16.0811	kp01_6000.fits_g40	0	star
object	21.9047	-0.044978	21.2012	km01_5750.fits_g40	0	star
object	21.9198	0.061663	20.3542	km01_5750.fits_g40	0	star
object	22.122003	0.110825	19.8262	km01_5750.fits_g40	0	star
object	21.9047	-0.016859	24.6022	km01_5750.fits_g40	0	star
object	22.054099	-0.007881	15.6422	km01_5750.fits_g40	0	star
object	21.940603	0.091756	23.9362	km01_5750.fits_g40	0	star
object	21.9272	0.010791	16.3845	kp01_5750.fits_g40	0	star
object	22.0871	-0.104077	23.2640	km02_5750.fits_g40	0	star
object	21.913501	0.1067	17.1520	kp03_5750.fits_g40	0	star
object	21.950498	0.095097	23.4010	km02_5750.fits_g40	0	star
object	22.0563	0.024904	20.6212	km01_5750.fits_g40	0	star
object	22.033401	-0.123622	12.3915	km01_5500.fits_g40	0	star
object	22.060901	0.121566	17.6887	kp05_5500.fits_g40	0	star
object	22.038601	-0.016392	18.4364	kp10_5500.fits_g40	0	star
object	22.0807	0.111907	24.4364	km02_5500.fits_g40	0	star
object	21.921202	-0.019195	22.0144	km02_5500.fits_g40	0	star
object	21.912201	-0.008106	20.9784	km02_5500.fits_g40	0	star
object	22.048701	0.055984	22.7624	km02_5500.fits_g40	0	star
object	22.0848	0.101617	24.2835	km01_5500.fits_g40	0	star
object	22.009503	-0.117464	24.0847	km01_5250.fits_g40	0	star
object	22.084201	0.022028	15.7071	kp01_5250.fits_g40	0	star
object	22.081901	-0.011186	24.8527	km01_5250.fits_g40	0	star
object	21.998499	0.022767	19.1515	km02_5250.fits_g40	0	star
object	21.880301	-0.015214	15.3641	kp01_5250.fits_g40	0	star
object	22.0009	-0.111606	21.8137	km01_5250.fits_g40	0	star
object	21.939302	-0.062991	15.8191	kp01_5250.fits_g40	0	star
object	21.946101	0.065437	14.4837	km01_5250.fits_g40	0	star
object	22.0641	0.056035	25.0647	km01_5250.fits_g40	0	star
object	22.075602	0.056784	24.3545	km02_5250.fits_g40	0	star
object	22.104401	0.003083	24.7915	km02_5250.fits_g40	0	star
object	21.996701	-0.074591	24.5265	km02_5250.fits_g40	0	star
object	21.959401	-0.06077	18.0497	km01_5250.fits_g40	0	star
object	22.015001	-0.045374	23.5516	km01_5000.fits_g40	0	star
object	21.876698	-0.04143	24.3016	km01_5000.fits_g40	0	star
object	22.061701	0.055416	18.5243	kp05_5000.fits_g40	0	star
object	21.913699	0.037583	14.8576	km01_5000.fits_g40	0	star
object	21.973301	0.050596	22.9656	km01_5000.fits_g40	0	star
object	21.8838	-0.118391	25.5675	km02_5000.fits_g40	0	star
object	22.123801	-0.085695	13.1318	kp01_5000.fits_g40	0	star
object	22.106903	-0.015654	16.0166	km01_5000.fits_g40	0	star
object	21.913699	0.009127	17.2828	kp01_5000.fits_g40	0	star
object	21.972801	-0.02013	18.0361	kp03_5000.fits_g40	0	star
object	22.025299	0.039433	25.7556	km01_5000.fits_g40	0	star
object	21.895	-0.110564	19.6914	kp10_5000.fits_g40	0	star
object	22.0131	0.015084	16.4110	km01_4750.fits_g40	0	star
object	21.878498	0.120263	23.8860	km01_4750.fits_g40	0	star
object	22.069902	-0.111825	24.5399	km02_4750.fits_g40	0	star
object	21.951297	0.049294	20.9905	kp10_4750.fits_g40	0	star
object	21.8965	0.103019	25.6450	km01_4750.fits_g40	0	star
object	21.961	0.044741	15.7280	km01_4750.fits_g40	0	star
object	21.991601	0.100311	25.1290	km01_4750.fits_g40	0	star
object	21.9154	0.013445	17.0542	kp01_4750.fits_g40	0	star
object	22.090201	0.00357	25.4589	km02_4750.fits_g40	0	star
object	21.969901	-0.101254	13.9840	km01_4750.fits_g40	0	star
object	22.0516	0.036208	16.2770	km01_4750.fits_g40	0	star
object	21.917901	0.04482	23.8729	km02_4750.fits_g40	0	star
object	21.942101	0.036175	18.5394	kp03_4750.fits_g40	0	star
object	22.120903	-0.106613	25.3279	km02_4750.fits_g40	0	star
object	21.978198	-0.039396	25.3641	km02_4500.fits_g40	0	star
object	22.0586	0.032532	24.4311	km02_4500.fits_g40	0	star
object	22.049502	-0.11781	22.6282	km01_4500.fits_g40	0	star
object	21.944602	0.088193	26.1982	km01_4500.fits_g40	0	star
object	22.078201	-0.110785	17.2432	km01_4500.fits_g40	0	star
object	22.056501	0.075949	14.8975	kp01_4500.fits_g40	0	star
object	21.970202	0.097666	24.3642	km01_4500.fits_g40	0	star
object	21.952602	-0.092907	25.9052	km01_4500.fits_g40	0	star
object	21.9689	-0.001288	24.4032	km01_4500.fits_g40	0	star
object	21.986801	-0.053498	17.9045	kp01_4500.fits_g40	0	star
object	22.003799	-0.114242	23.8331	km02_4500.fits_g40	0	star
object	22.074401	0.128828	20.9637	kp10_4500.fits_g40	0	star
object	22.053499	-0.060035	25.0941	km02_4500.fits_g40	0	star
object	21.970099	0.101094	21.1181	km02_4500.fits_g40	0	star
object	21.921699	-0.061404	20.9481	km02_4500.fits_g40	0	star
object	22.091099	0.111222	23.5682	km01_4500.fits_g40	0	star
object	21.902503	-0.003533	15.8582	km01_4500.fits_g40	0	star
object	21.986403	-0.000502	24.5222	km01_4500.fits_g40	0	star
object	22.0513	-0.08827	24.3641	km02_4500.fits_g40	0	star
object	21.980799	-0.001997	25.9041	km02_4500.fits_g40	0	star
object	22.092202	-0.009034	25.7382	km01_4500.fits_g40	0	star
object	22.099099	-0.010258	25.0532	km01_4500.fits_g40	0	star
object	22.015699	-0.108764	26.6352	km01_4500.fits_g40	0	star
object	22.0657	-0.063216	19.7207	kp10_4500.fits_g40	0	star
object	22.011902	-0.002958	17.3435	kp01_4500.fits_g40	0	star
object	21.8965	-0.012361	21.5171	km02_4500.fits_g40	0	star
object	22.0662	-0.070419	25.8049	km01_4250.fits_g40	0	star
object	22.090201	-0.007968	26.3423	km02_4250.fits_g40	0	star
object	22.104299	0.045366	26.0969	km01_4250.fits_g40	0	star
object	21.8866	0.008294	22.0703	km02_4250.fits_g40	0	star
object	22.0158	-0.021752	18.7928	kp02_4250.fits_g40	0	star
object	22.124402	0.007281	22.3753	km02_4250.fits_g40	0	star
object	21.8944	0.026816	21.9039	km01_4250.fits_g40	0	star
object	22.0037	-0.043304	26.0553	km02_4250.fits_g40	0	star
object	21.937502	0.105492	26.5299	km01_4250.fits_g40	0	star
object	21.944798	-0.068891	26.6729	km01_4250.fits_g40	0	star
object	22.026202	0.033506	22.8503	km02_4250.fits_g40	0	star
object	22.015001	-0.066686	26.4853	km02_4250.fits_g40	0	star
object	22.117302	0.120669	25.9579	km01_4250.fits_g40	0	star
object	21.966798	0.046661	19.4552	kp03_4250.fits_g40	0	star
object	22.010701	-0.031788	21.8283	km02_4250.fits_g40	0	star
object	22.0259	0.022396	19.1902	kp03_4250.fits_g40	0	star
object	21.8804	0.014892	26.7983	km02_4250.fits_g40	0	star
object	21.935199	-0.024767	25.8329	km01_4250.fits_g40	0	star
object	21.968298	0.083079	24.4753	km02_4250.fits_g40	0	star
object	22.023901	-0.107528	21.9655	kp10_4250.fits_g40	0	star
object	21.998299	-0.082572	20.4055	kp10_4250.fits_g40	0	star
object	22.036202	-0.075021	21.0723	km02_4250.fits_g40	0	star
object	22.0697	0.082319	23.4709	km01_4250.fits_g40	0	star
object	22.036801	0.072439	24.2033	km02_4250.fits_g40	0	star
object	21.941001	-0.024622	24.9549	km01_4250.fits_g40	0	star
object	22.118101	0.118618	21.4793	km02_4250.fits_g40	0	star
object	22.020001	0.013191	18.8449	km01_4250.fits_g40	0	star
object	22.047	0.074869	26.4463	km02_4250.fits_g40	0	star
object	22.010302	-0.061054	24.0973	km02_4250.fits_g40	0	star
object	22.012501	0.060992	24.3849	km01_4250.fits_g40	0	star
object	22.052601	0.088302	26.1909	km01_4250.fits_g40	0	star
object	21.9115	-0.002916	24.1109	km01_4250.fits_g40	0	star
object	22.0213	-0.04493	25.0923	km02_4250.fits_g40	0	star
object	22.052301	0.056333	24.8923	km02_4250.fits_g40	0	star
object	21.970699	0.086461	21.9943	km02_4250.fits_g40	0	star
object	21.894798	0.069688	25.1563	km02_4250.fits_g40	0	star
object	21.926702	-0.08854	20.1677	kp05_4250.fits_g40	0	star
object	22.052002	-0.02127	17.1657	kp01_4250.fits_g40	0	star
object	22.079901	0.005112	26.5829	km01_4250.fits_g40	0	star
object	21.910999	0.006932	19.8062	kp03_4250.fits_g40	0	star
object	21.989101	0.038001	15.7699	km01_4250.fits_g40	0	star
object	21.927001	0.027302	25.2473	km02_4250.fits_g40	0	star
object	21.985498	-0.008932	25.7819	km01_4250.fits_g40	0	star
object	22.121202	0.101682	20.6455	kp10_4250.fits_g40	0	star
object	21.882902	0.015221	27.6503	km02_4250.fits_g40	0	star
object	22.010201	-0.091336	27.3879	km01_4250.fits_g40	0	star
object	22.056902	-0.018908	26.3003	km02_4250.fits_g40	0	star
object	21.966901	-0.009316	24.2029	km01_4250.fits_g40	0	star
object	21.930901	0.032393	27.7693	km02_4250.fits_g40	0	star
object	21.9934	-0.053813	18.4727	kp01_4250.fits_g40	0	star
object	21.8866	-0.062829	24.9889	km01_4250.fits_g40	0	star
object	21.987999	-0.001361	26.3313	km02_4250.fits_g40	0	star
object	22.052101	0.035661	26.2009	km01_4250.fits_g40	0	star
object	22.0348	-0.116048	27.5613	km02_4250.fits_g40	0	star
object	22.063099	0.006282	25.9033	km02_4250.fits_g40	0	star
object	22.0978	-0.077592	26.8969	km01_4250.fits_g40	0	star
object	22.045901	0.082735	26.6869	km01_4250.fits_g40	0	star
object	22.037301	-0.11275	20.1612	kp03_4250.fits_g40	0	star
object	22.071399	0.087694	23.3383	km02_4250.fits_g40	0	star
object	22.036904	-0.100721	26.6309	km01_4250.fits_g40	0	star
object	21.9776	0.108403	20.5247	kp05_4250.fits_g40	0	star
object	21.921799	-0.123896	25.6443	km02_4250.fits_g40	0	star
object	22.0193	-0.063972	27.0819	km01_4250.fits_g40	0	star
object	22.039702	0.002452	22.0265	kp10_4250.fits_g40	0	star
object	22.124999	0.024941	23.8299	km01_4250.fits_g40	0	star
object	21.940202	-0.024537	20.2422	kp03_4250.fits_g40	0	star
object	22.122602	0.067254	16.9733	km01_4000.fits_g40	0	star
object	22.053602	0.01241	22.1034	km02_4000.fits_g40	0	star
